X,Y,Z
8.56958329971203447,47.812083329081851,32.5581512451171875
8.577916633012034,47.812083329081851,52.1965408325195312
8.58624996631203352,47.812083329081851,47.3642501831054688
8.59458329961203304,47.812083329081851,48.7327003479003906
8.60291663291203434,47.812083329081851,87.1322097778320312
8.61124996621203387,47.812083329081851,184.878189086914062
8.56958329971203447,47.8037499957818497,13.9924726486206055
8.577916633012034,47.8037499957818497,31.1203632354736328
8.58624996631203352,47.8037499957818497,34.5557289123535156
8.59458329961203304,47.8037499957818497,21.0451793670654297
8.60291663291203434,47.8037499957818497,24.8243980407714844
8.61124996621203387,47.8037499957818497,28.7280464172363281
8.61958329951203339,47.8037499957818497,33.332489013671875
8.65291663271203504,47.8037499957818497,56.8011131286621094
8.66124996601203456,47.8037499957818497,51.1975440979003906
8.55291663311203365,47.7954166624818484,22.0298862457275391
8.577916633012034,47.7954166624818484,19.411346435546875
8.58624996631203352,47.7954166624818484,40.3154640197753906
8.59458329961203304,47.7954166624818484,35.9763374328613281
8.60291663291203434,47.7954166624818484,44.5918045043945312
8.61124996621203387,47.7954166624818484,75.9431991577148438
8.65291663271203504,47.7954166624818484,69.806060791015625
8.66124996601203456,47.7954166624818484,63.8146896362304688
8.66958329931203409,47.7954166624818484,56.0924263000488281
8.67791663261203361,47.7954166624818484,165.971588134765625
8.51124996661203426,47.7870833291818542,25.8734493255615234
8.5279166332120333,47.7870833291818542,31.6327323913574219
8.5362499665120346,47.7870833291818542,48.333648681640625
8.54458329981203413,47.7870833291818542,45.5510482788085938
8.55291663311203365,47.7870833291818542,30.6538867950439453
8.56124996641203495,47.7870833291818542,21.2871742248535156
8.56958329971203447,47.7870833291818542,20.8343677520751953
8.577916633012034,47.7870833291818542,18.9617900848388672
8.58624996631203352,47.7870833291818542,29.0319595336914062
8.59458329961203304,47.7870833291818542,36.12701416015625
8.60291663291203434,47.7870833291818542,64.5093841552734375
8.61124996621203387,47.7870833291818542,68.812286376953125
8.61958329951203339,47.7870833291818542,62.1321792602539062
8.65291663271203504,47.7870833291818542,132.952133178710938
8.66124996601203456,47.7870833291818542,188.897674560546875
8.66958329931203409,47.7870833291818542,92.3668594360351562
8.67791663261203361,47.7870833291818542,202.749465942382812
8.68624996591203313,47.7870833291818542,158.56378173828125
8.47791663341203439,47.7787499958818529,45.6673507690429688
8.48624996671203391,47.7787499958818529,36.6795883178710938
8.49458330001203343,47.7787499958818529,39.952178955078125
8.50291663331203296,47.7787499958818529,36.1820335388183594
8.51124996661203426,47.7787499958818529,23.0869216918945312
8.51958329991203378,47.7787499958818529,20.0314140319824219
8.5279166332120333,47.7787499958818529,32.0140571594238281
8.5362499665120346,47.7787499958818529,45.4862060546875
8.54458329981203413,47.7787499958818529,57.9641380310058594
8.55291663311203365,47.7787499958818529,35.59515380859375
8.56124996641203495,47.7787499958818529,19.4516162872314453
8.56958329971203447,47.7787499958818529,13.0357465744018555
8.577916633012034,47.7787499958818529,15.1366214752197266
8.58624996631203352,47.7787499958818529,22.9354667663574219
8.59458329961203304,47.7787499958818529,26.5513648986816406
8.60291663291203434,47.7787499958818529,29.1325149536132812
8.61124996621203387,47.7787499958818529,33.7821502685546875
8.61958329951203339,47.7787499958818529,38.226287841796875
8.65291663271203504,47.7787499958818529,91.3224639892578125
8.66124996601203456,47.7787499958818529,157.794921875
8.66958329931203409,47.7787499958818529,132.01641845703125
8.67791663261203361,47.7787499958818529,134.029495239257812
8.68624996591203313,47.7787499958818529,70.6956787109375
8.46958330011203486,47.7704166625818516,302.787109375
8.47791663341203439,47.7704166625818516,186.839431762695312
8.48624996671203391,47.7704166625818516,48.7191047668457031
8.49458330001203343,47.7704166625818516,32.3960456848144531
8.50291663331203296,47.7704166625818516,30.87939453125
8.51124996661203426,47.7704166625818516,35.4654350280761719
8.51958329991203378,47.7704166625818516,45.9085197448730469
8.5279166332120333,47.7704166625818516,60.0976409912109375
8.5362499665120346,47.7704166625818516,70.5167236328125
8.54458329981203413,47.7704166625818516,56.2514495849609375
8.55291663311203365,47.7704166625818516,29.5628070831298828
8.56124996641203495,47.7704166625818516,19.6440906524658203
8.56958329971203447,47.7704166625818516,16.1875438690185547
8.577916633012034,47.7704166625818516,19.0920734405517578
8.58624996631203352,47.7704166625818516,24.3951225280761719
8.59458329961203304,47.7704166625818516,36.8905982971191406
8.60291663291203434,47.7704166625818516,56.1971015930175781
8.61124996621203387,47.7704166625818516,79.1794586181640625
8.61958329951203339,47.7704166625818516,46.274200439453125
8.62791663281203469,47.7704166625818516,27.795989990234375
8.63624996611203422,47.7704166625818516,30.1213283538818359
8.64458329941203374,47.7704166625818516,48.8251991271972656
8.65291663271203504,47.7704166625818516,64.8221359252929688
8.66124996601203456,47.7704166625818516,78.2168731689453125
8.66958329931203409,47.7704166625818516,150.233352661132812
8.67791663261203361,47.7704166625818516,194.39654541015625
8.68624996591203313,47.7704166625818516,101.655967712402344
8.70291663251203396,47.7704166625818516,246.93829345703125
8.71124996581203348,47.7704166625818516,79.6573562622070312
8.71958329911203478,47.7704166625818516,72.8731155395507812
8.7279166324120343,47.7704166625818516,63.0872077941894531
8.46124996681203356,47.7620833292818503,58.2804450988769531
8.46958330011203486,47.7620833292818503,125.984443664550781
8.47791663341203439,47.7620833292818503,97.5980682373046875
8.48624996671203391,47.7620833292818503,53.6353263854980469
8.49458330001203343,47.7620833292818503,53.2889595031738281
8.50291663331203296,47.7620833292818503,50.4979248046875
8.51124996661203426,47.7620833292818503,37.7762794494628906
8.51958329991203378,47.7620833292818503,46.358734130859375
8.5279166332120333,47.7620833292818503,59.1107292175292969
8.5362499665120346,47.7620833292818503,65.0907974243164062
8.54458329981203413,47.7620833292818503,55.0816841125488281
8.55291663311203365,47.7620833292818503,25.1887607574462891
8.56124996641203495,47.7620833292818503,20.6269493103027344
8.56958329971203447,47.7620833292818503,19.7593402862548828
8.577916633012034,47.7620833292818503,24.2383785247802734
8.58624996631203352,47.7620833292818503,28.6183109283447266
8.59458329961203304,47.7620833292818503,51.9719772338867188
8.60291663291203434,47.7620833292818503,127.955657958984375
8.61124996621203387,47.7620833292818503,215.867782592773438
8.61958329951203339,47.7620833292818503,74.1219635009765625
8.62791663281203469,47.7620833292818503,41.5984878540039062
8.63624996611203422,47.7620833292818503,52.0421638488769531
8.64458329941203374,47.7620833292818503,83.81793212890625
8.65291663271203504,47.7620833292818503,121.874153137207031
8.66124996601203456,47.7620833292818503,103.4979248046875
8.66958329931203409,47.7620833292818503,139.84405517578125
8.67791663261203361,47.7620833292818503,96.0195999145507812
8.68624996591203313,47.7620833292818503,91.2752761840820312
8.69458329921203443,47.7620833292818503,76.3153533935546875
8.70291663251203396,47.7620833292818503,93.7640151977539062
8.71124996581203348,47.7620833292818503,94.5301132202148438
8.71958329911203478,47.7620833292818503,154.87945556640625
8.7279166324120343,47.7620833292818503,86.721435546875
8.73624996571203383,47.7620833292818503,106.50274658203125
8.46124996681203356,47.753749995981849,108.275138854980469
8.46958330011203486,47.753749995981849,73.9601593017578125
8.47791663341203439,47.753749995981849,131.876541137695312
8.48624996671203391,47.753749995981849,203.256256103515625
8.49458330001203343,47.753749995981849,131.920730590820312
8.50291663331203296,47.753749995981849,57.8550529479980469
8.51124996661203426,47.753749995981849,43.988983154296875
8.51958329991203378,47.753749995981849,35.4136276245117188
8.5279166332120333,47.753749995981849,20.5594730377197266
8.5362499665120346,47.753749995981849,13.2581796646118164
8.54458329981203413,47.753749995981849,14.0467128753662109
8.55291663311203365,47.753749995981849,21.7545795440673828
8.56124996641203495,47.753749995981849,22.8174705505371094
8.56958329971203447,47.753749995981849,29.7239551544189453
8.577916633012034,47.753749995981849,47.1296615600585938
8.58624996631203352,47.753749995981849,58.4899520874023438
8.59458329961203304,47.753749995981849,68.1557464599609375
8.60291663291203434,47.753749995981849,102.597145080566406
8.61124996621203387,47.753749995981849,194.017715454101562
8.61958329951203339,47.753749995981849,85.536376953125
8.62791663281203469,47.753749995981849,46.6754150390625
8.63624996611203422,47.753749995981849,70.1235275268554688
8.64458329941203374,47.753749995981849,94.6694793701171875
8.65291663271203504,47.753749995981849,195.405471801757812
8.66124996601203456,47.753749995981849,176.964157104492188
8.66958329931203409,47.753749995981849,387.13848876953125
8.67791663261203361,47.753749995981849,181.206832885742188
8.68624996591203313,47.753749995981849,126.597770690917969
8.69458329921203443,47.753749995981849,258.89813232421875
8.70291663251203396,47.753749995981849,785.15814208984375
8.71124996581203348,47.753749995981849,433.294647216796875
8.71958329911203478,47.753749995981849,159.120208740234375
8.46124996681203356,47.7454166626818548,151.714035034179688
8.46958330011203486,47.7454166626818548,84.5481109619140625
8.47791663341203439,47.7454166626818548,204.267669677734375
8.48624996671203391,47.7454166626818548,159.773574829101562
8.49458330001203343,47.7454166626818548,67.0232620239257812
8.50291663331203296,47.7454166626818548,64.0767288208007812
8.51124996661203426,47.7454166626818548,58.3806800842285156
8.51958329991203378,47.7454166626818548,35.2702865600585938
8.5279166332120333,47.7454166626818548,18.218902587890625
